variant,label,step,mean_reward,std_reward_across_seeds,n_seeds,n_points
full_o2o_iql,Full O2O-IQL,21177,-4.2026974484770605,2.0067284060094908,3,3
full_o2o_iql,Full O2O-IQL,21211,-4.2107241448421435,2.0028911075088245,3,3
full_o2o_iql,Full O2O-IQL,21427,-4.248652780498016,1.9864797311138973,3,3
full_o2o_iql,Full O2O-IQL,21496,-4.36395989204732,2.126911499278287,3,3
full_o2o_iql,Full O2O-IQL,21514,-4.378474357098914,2.1764106222178787,3,3
full_o2o_iql,Full O2O-IQL,21719,-4.623713769529215,2.701339346131554,3,3
full_o2o_iql,Full O2O-IQL,21809,-4.804931108169124,2.867663096380208,3,3
full_o2o_iql,Full O2O-IQL,21972,-5.199003700314456,3.137596891125908,3,3
full_o2o_iql,Full O2O-IQL,22008,-5.24690499245463,3.1431877348253106,3,3
full_o2o_iql,Full O2O-IQL,22216,-5.319547682811582,3.3871899307877356,3,3
full_o2o_iql,Full O2O-IQL,22222,-5.332821100553745,3.383049872822397,3,3
full_o2o_iql,Full O2O-IQL,22433,-5.450226530374491,3.3819940496600807,3,3
full_o2o_iql,Full O2O-IQL,22579,-5.373768872639471,3.204519031647503,3,3
full_o2o_iql,Full O2O-IQL,22619,-5.373099608307993,3.1483752610501354,3,3
full_o2o_iql,Full O2O-IQL,22802,-5.05949479436116,3.127940092911415,3,3
full_o2o_iql,Full O2O-IQL,22812,-5.051199633661467,3.1393408549993223,3,3
full_o2o_iql,Full O2O-IQL,22818,-5.051676876024622,3.1419755774217326,3,3
full_o2o_iql,Full O2O-IQL,22932,-5.0870293554081565,3.1758081242970917,3,3
full_o2o_iql,Full O2O-IQL,23097,-5.028636473353747,3.306169143277873,3,3
full_o2o_iql,Full O2O-IQL,23113,-5.0348291480879315,3.310641836676811,3,3
full_o2o_iql,Full O2O-IQL,23134,-5.037503194915306,3.308825250508977,3,3
full_o2o_iql,Full O2O-IQL,23270,-5.012892778974413,3.3247502658504304,3,3
full_o2o_iql,Full O2O-IQL,23314,-5.028875744915352,3.3637391234868654,3,3
full_o2o_iql,Full O2O-IQL,23396,-5.067338983092458,3.429847327580762,3,3
full_o2o_iql,Full O2O-IQL,23485,-5.244125988998092,3.416203807426822,3,3
full_o2o_iql,Full O2O-IQL,23510,-5.307351059878122,3.4025704404526427,3,3
full_o2o_iql,Full O2O-IQL,23703,-5.691559776628876,3.16099677348086,3,3
full_o2o_iql,Full O2O-IQL,23857,-5.92595510786123,2.8838967280636045,3,3
full_o2o_iql,Full O2O-IQL,23862,-5.9256714488180835,2.878267991928596,3,3
full_o2o_iql,Full O2O-IQL,23946,-5.995792003361745,2.8874122213245244,3,3
full_o2o_iql,Full O2O-IQL,24038,-6.026413587822674,2.942795512085848,3,3
full_o2o_iql,Full O2O-IQL,24214,-6.060037762924956,3.06145324238294,3,3
full_o2o_iql,Full O2O-IQL,24229,-6.083173349192642,3.0620268419876884,3,3
full_o2o_iql,Full O2O-IQL,24293,-6.185864186282212,3.0620687218793017,3,3
full_o2o_iql,Full O2O-IQL,24441,-6.337837128158398,2.9533503461076163,3,3
full_o2o_iql,Full O2O-IQL,24460,-6.366896196045936,2.953422178386821,3,3
full_o2o_iql,Full O2O-IQL,24608,-6.574388381171661,2.980935828669086,3,3
full_o2o_iql,Full O2O-IQL,24683,-6.742748051077657,3.0829587092783135,3,3
full_o2o_iql,Full O2O-IQL,24795,-6.950468313644379,3.2456996912597913,3,3
full_o2o_iql,Full O2O-IQL,24990,-7.361657276991565,3.474069802523374,3,3
full_o2o_iql,Full O2O-IQL,25106,-7.552771726609033,3.5404860765277153,3,3
full_o2o_iql,Full O2O-IQL,25140,-7.6009869197090225,3.56894429124308,3,3
full_o2o_iql,Full O2O-IQL,25222,-7.755687969133953,3.633172690630436,3,3
full_o2o_iql,Full O2O-IQL,25335,-7.94269611715671,3.7571915917822514,3,3
full_o2o_iql,Full O2O-IQL,25399,-8.013892422536747,3.787268702195669,3,3
full_o2o_iql,Full O2O-IQL,25522,-8.179216854423315,3.8178413681822825,3,3
full_o2o_iql,Full O2O-IQL,25537,-8.182819849629881,3.8212410983383194,3,3
full_o2o_iql,Full O2O-IQL,25718,-8.26160652159053,3.8182864044214933,3,3
full_o2o_iql,Full O2O-IQL,25766,-8.247050850050666,3.8616704226266756,3,3
full_o2o_iql,Full O2O-IQL,25791,-8.24920894352101,3.8959848066244995,3,3
full_o2o_iql,Full O2O-IQL,25884,-8.252295076808537,4.023417910228041,3,3
full_o2o_iql,Full O2O-IQL,25958,-8.294701654006243,4.075183818772503,3,3
full_o2o_iql,Full O2O-IQL,26049,-8.310383917092347,4.13881128837332,3,3
full_o2o_iql,Full O2O-IQL,26099,-8.305107411675305,4.191500649088003,3,3
full_o2o_iql,Full O2O-IQL,26175,-8.34026056296503,4.271334589029966,3,3
full_o2o_iql,Full O2O-IQL,26252,-8.224760254673479,4.1677052764118585,3,3
full_o2o_iql,Full O2O-IQL,26426,-8.025095625752122,3.866521881549476,3,3
full_o2o_iql,Full O2O-IQL,26544,-7.879919828684751,3.6680148481448387,3,3
full_o2o_iql,Full O2O-IQL,26741,-7.992526262308836,3.746224070411239,3,3
full_o2o_iql,Full O2O-IQL,26751,-7.97101754069697,3.7852659531428836,3,3
full_o2o_iql,Full O2O-IQL,26864,-7.758715518562536,4.235382381047173,3,3
full_o2o_iql,Full O2O-IQL,26966,-7.766732655122094,4.3831873276138955,3,3
full_o2o_iql,Full O2O-IQL,27033,-7.566956407517369,4.260359325868211,3,3
full_o2o_iql,Full O2O-IQL,27135,-7.3445361374676565,3.983339450748455,3,3
full_o2o_iql,Full O2O-IQL,27182,-7.366339517863302,3.983080756436543,3,3
full_o2o_iql,Full O2O-IQL,27300,-7.326030990097348,3.9452161374917605,3,3
full_o2o_iql,Full O2O-IQL,27361,-7.319747505898881,3.94086155288354,3,3
full_o2o_iql,Full O2O-IQL,27458,-7.365250563963137,3.954285227725299,3,3
full_o2o_iql,Full O2O-IQL,27593,-7.414118048819563,3.9926969416359963,3,3
full_o2o_iql,Full O2O-IQL,27633,-7.46453841069814,3.955186966581748,3,3
full_o2o_iql,Full O2O-IQL,27680,-7.532525620363283,3.9141614453595714,3,3
full_o2o_iql,Full O2O-IQL,27859,-6.871502293685644,2.9533364122746772,3,3
full_o2o_iql,Full O2O-IQL,27910,-6.877709719980331,2.863666497458009,3,3
full_o2o_iql,Full O2O-IQL,27979,-6.824023247485958,2.83449510806167,3,3
full_o2o_iql,Full O2O-IQL,28057,-6.761350545950765,2.8060068984101023,3,3
full_o2o_iql,Full O2O-IQL,28096,-6.779309946478712,2.8193984990531007,3,3
full_o2o_iql,Full O2O-IQL,28222,-6.837926807197861,2.86185695924468,3,3
full_o2o_iql,Full O2O-IQL,28386,-6.9170723965799725,2.91319020930378,3,3
full_o2o_iql,Full O2O-IQL,28469,-6.9196399569873615,2.9204270466332996,3,3
full_o2o_iql,Full O2O-IQL,28636,-6.457795381457584,2.5445258777551625,3,3
full_o2o_iql,Full O2O-IQL,28642,-6.45059940210124,2.5389207305763906,3,3
full_o2o_iql,Full O2O-IQL,28732,-6.571675862242214,2.6237614168878127,3,3
full_o2o_iql,Full O2O-IQL,28883,-6.764843635533343,2.7952809825081344,3,3
